Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          6248.21000          6248.20378        1.6004599640        0.9870313676        0.205191E+22
          6248.20000          6248.19378        1.6004625254        0.9858440237        0.204944E+22
          6248.19000          6248.18378        1.6004650869        0.9852309344        0.204816E+22
          6248.18000          6248.17378        1.6004676484        0.9852894114        0.204827E+22
          6248.17000          6248.16378        1.6004702099        0.9860094826        0.204976E+22
          6248.16000          6248.15378        1.6004727714        0.9872763630        0.205239E+22
          6248.15000          6248.14378        1.6004753329        0.9888998624        0.205576E+22
          6248.14000          6248.13378        1.6004778944        0.9906615412        0.205942E+22
          6248.13000          6248.12378        1.6004804560        0.9923636395        0.206295E+22
          6248.12000          6248.11378        1.6004830175        0.9938638672        0.206606E+22
          6248.11000          6248.10378        1.6004855791        0.9950881907        0.206860E+22
          6248.10000          6248.09378        1.6004881406        0.9960234458        0.207054E+22
          6248.09000          6248.08378        1.6004907022        0.9966982411        0.207194E+22
          6248.08000          6248.07378        1.6004932638        0.9971617558        0.207290E+22
          6248.07000          6248.06378        1.6004958253        0.9974669963        0.207352E+22
          6248.06000          6248.05378        1.6004983869        0.9976608281        0.207392E+22
          6248.05000          6248.04378        1.6005009485        0.9977799820        0.207416E+22
          6248.04000          6248.03378        1.6005035101        0.9978509351        0.207431E+22
          6248.03000          6248.02378        1.6005060717        0.9978916409        0.207438E+22
          6248.02000          6248.01378        1.6005086334        0.9979137338        0.207442E+22
          6248.01000          6248.00378        1.6005111950        0.9979245061        0.207444E+22
          6248.00000          6247.99378        1.6005137566        0.9979284214        0.207444E+22
          6247.99000          6247.98378        1.6005163183        0.9979281681        0.207444E+22
          6247.98000          6247.97378        1.6005188799        0.9979253495        0.207443E+22
          6247.97000          6247.96378        1.6005214416        0.9979209168        0.207441E+22
          6247.96000          6247.95378        1.6005240033        0.9979154333        0.207439E+22
          6247.95000          6247.94378        1.6005265649        0.9979092330        0.207437E+22
          6247.94000          6247.93378        1.6005291266        0.9979025141        0.207436E+22
          6247.93000          6247.92378        1.6005316883        0.9978953943        0.207433E+22
          6247.92000          6247.91378        1.6005342500        0.9978879431        0.207431E+22
          6247.91000          6247.90378        1.6005368117        0.9978802014        0.207429E+22
          6247.90000          6247.89378        1.6005393735        0.9978721922        0.207427E+22
          6247.89000          6247.88378        1.6005419352        0.9978639279        0.207425E+22
          6247.88000          6247.87378        1.6005444969        0.9978554138        0.207422E+22
          6247.87000          6247.86378        1.6005470587        0.9978466512        0.207420E+22
          6247.86000          6247.85378        1.6005496204        0.9978376384        0.207417E+22
          6247.85000          6247.84378        1.6005521822        0.9978283718        0.207415E+22
          6247.84000          6247.83378        1.6005547439        0.9978188465        0.207412E+22
          6247.83000          6247.82378        1.6005573057        0.9978090564        0.207410E+22
          6247.82000          6247.81378        1.6005598675        0.9977989949        0.207407E+22
          6247.81000          6247.80378        1.6005624293        0.9977886548        0.207404E+22
          6247.80000          6247.79378        1.6005649911        0.9977780280        0.207402E+22
          6247.79000          6247.78378        1.6005675529        0.9977671064        0.207399E+22
          6247.78000          6247.77378        1.6005701147        0.9977558810        0.207396E+22
          6247.77000          6247.76378        1.6005726766        0.9977443427        0.207393E+22
          6247.76000          6247.75378        1.6005752384        0.9977324817        0.207390E+22
          6247.75000          6247.74378        1.6005778002        0.9977202879        0.207387E+22
          6247.74000          6247.73378        1.6005803621        0.9977077508        0.207384E+22
          6247.73000          6247.72378        1.6005829239        0.9976948591        0.207380E+22
          6247.72000          6247.71378        1.6005854858        0.9976816010        0.207377E+22
          6247.71000          6247.70378        1.6005880477        0.9976679634        0.207374E+22
